document_id,category,dataset,scenario_code,scenario_name,text,word_count
KMP-08802,tekno,Kompas,K1,Title,mau mudik lancar cek kondisi jalan di waze dan google maps sebelum berangkat,13
KMP-08803,tekno,Kompas,K1,Title,poster infinix note 60 pro bocor ungkap layar 1 5k dan snapdragon 7s gen 4,15
KMP-08804,bola,Kompas,K1,Title,fabio lefundes sampaikan selamat ke bojan hodak usai persib juara,10
KMP-08805,tekno,Kompas,K1,Title,amazon akuisisi globalstar mitra operator satelit apple,7
KMP-08806,bola,Kompas,K1,Title,update ranking dunia bwf thalita naik dekati gregoria usai piala uber,11
KMP-08807,tekno,Kompas,K1,Title,alibaba rilis qwen 3 5 model agen ai lebih murah dan ungguli gpt hingga gemini,15
KMP-08808,tekno,Kompas,K1,Title,kesan saya menggenggam vivo y31d pro baterai besar bobot tak jadi soal,12
KMP-08809,global,Kompas,K1,Title,reza pahlavi disiram cairan merah di berlin pelaku langsung ditangkap,10
KMP-08810,bola,Kompas,K1,Title,ronaldo sampaikan pesan emosional usai al nassr juara liga arab saudi,11
KMP-08811,tekno,Kompas,K1,Title,apple mac mini jadi mesin ai diakali agar bisa pakai gpu nvidia,12
KMP-08812,global,Kompas,K1,Title,di tengah perang iran china tegaskan posisi jelang kedatangan trump,10
KMP-08813,money,Kompas,K1,Title,pembekalan awardee lpdp oleh tni purbaya biar cinta negara,9
KMP-08814,global,Kompas,K1,Title,tambah tekanan ke as iran disebut merapat ke negara negara eropa,11
KMP-08815,bola,Kompas,K1,Title,jude bellingham beli saham klub kriket birmingham phoenix investasi rp 18 5 miliar,13
KMP-08816,money,Kompas,K1,Title,cara cek penerima bpnt mei 2026 rp 600 000 cukup masukkan nik ktp untuk lihat status,16
KMP-08817,money,Kompas,K1,Title,presiden prabowo minta ppatk wujudkan tata kelola keuangan negara bebas korupsi,11
KMP-08818,global,Kompas,K1,Title,dana board of peace disebut seret cuma 3 negara yang sumbang,11
KMP-08819,global,Kompas,K1,Title,kabar dunia sepekan trump perpanjang gencatan senjata as iran perburuan kapal iran dekat indonesia,14
KMP-08820,tekno,Kompas,K1,Title,google luncurkan gemini 3 1 flash tts ai untuk bikin suara natural bisa bicara 70 bahasa,16
KMP-08821,global,Kompas,K1,Title,duel anak presiden putra joe biden tantang trump jr tanding tinju,11
KMP-08822,tekno,Kompas,K1,Title,play store mendadak tidak bisa download aplikasi periksa 6 hal ini,11
KMP-08823,tekno,Kompas,K1,Title,32 hp harga rp 9 juta lebih buat lebaran 2026 terbaru xiaomi 17 dan 17 ultra,16
KMP-08824,money,Kompas,K1,Title,didepak dari msci global standard saham saham prajogo pangestu dkk langsung anjlok,12
KMP-08825,bola,Kompas,K1,Title,tenangkan spanyol jelang piala dunia 2026 flick bagikan kabar lamine yamal,11
KMP-08826,bola,Kompas,K1,Title,hasil bournemouth vs man city 1 1 arsenal juara liga inggris 2025 2026,13
KMP-08827,bola,Kompas,K1,Title,jadwal piala asia u17 2026 timnas u17 indonesia vs qatar,10
KMP-08828,money,Kompas,K1,Title,waspada penipuan digital bi dan gopay edukasi pelajar di ambon,10
KMP-08829,money,Kompas,K1,Title,harga mahal menjaga rupiah,4
KMP-08830,bola,Kompas,K1,Title,jadwal championship liga 2 pekan 26 kans persipura tikung pss,10
KMP-08831,bola,Kompas,K1,Title,agen bantah julian alvarez mulai mencari rumah di barcelona,9
KMP-08832,bola,Kompas,K1,Title,link live streaming juventus vs verona di liga italia 2025 2026,11
KMP-08833,tekno,Kompas,K1,Title,tabel spesifikasi iphone 17e di indonesia harga mulai rp 13 jutaan,11
KMP-08834,bola,Kompas,K1,Title,frenkie de jong dukung barcelona permanenkan marcus rashford,8
KMP-08835,bola,Kompas,K1,Title,kompak luar dalam jadi rahasia sukses leo daniel juara thailand open,11
KMP-08836,money,Kompas,K1,Title,bumn semen cari nafas baru dari pasar ekspor,8
KMP-08837,tekno,Kompas,K1,Title,claude disebut ai paling baik ini sosok perempuan di baliknya,10
KMP-08838,money,Kompas,K1,Title,harga emas di pegadaian 3 mei 2026 cek rincian galeri 24 dan ubs,13
KMP-08839,bola,Kompas,K1,Title,vietnam tambah amunisi trio brasil jelang asean championship 2026,9
KMP-08840,tekno,Kompas,K1,Title,gamer ada lowongan kerja pengatur lalu lintas udara bergaji miliaran,10
KMP-08841,tekno,Kompas,K1,Title,canva rilis fitur magic layers gambar yang sudah jadi bisa dibongkar dan diedit lagi,14
KMP-08842,money,Kompas,K1,Title,kepala bp bumn kecelakaan kereta bekasi timur jadi momentum evaluasi total keselamatan,12
KMP-08843,money,Kompas,K1,Title,ignasius jonan mundur dari komisaris independen united tractors untr,9
KMP-08844,global,Kompas,K1,Title,jika ingin gencatan senjata iran minta as tutup pangkalan militer di teluk,12
KMP-08845,global,Kompas,K1,Title,berubah sikap trump minta as tak buru buru capai kesepakatan dengan iran,12
KMP-08846,money,Kompas,K1,Title,jadwal pembagian dividen bmri jpfa hingga bjbr catat tanggal pentingnya,10
KMP-08847,global,Kompas,K1,Title,as blokade pelabuhan iran apa dampaknya,6
KMP-08848,bola,Kompas,K1,Title,i league persija vs persib dipindah ke samarinda,8
KMP-08849,tekno,Kompas,K1,Title,gopro mission 1 series meluncur kamera aksi bisa ganti lensa ala mirrorless,12
KMP-08850,tekno,Kompas,K1,Title,po samsung galaxy s26 link promo dan daftar harganya,9
KMP-08851,tekno,Kompas,K1,Title,e mail jeffrey epstein diklaim bisa diakses pengguna reddit ungkap isinya,11
KMP-08852,tekno,Kompas,K1,Title,lenovo pamer konsol genggam legion go fold layarnya bisa dilipat,10
KMP-08853,global,Kompas,K1,Title,geopolitik memorandum mogami jepang australia dan status quo indo pasifik,10
KMP-08854,tekno,Kompas,K1,Title,intel rilis prosesor core series 3 bawa fitur ai ke laptop murah,12
KMP-08855,global,Kompas,K1,Title,lebanon berjuang sendiri gencatan senjata dengan israel terpisah dari iran,10
KMP-08856,tekno,Kompas,K1,Title,oppo watch x3 resmi smartwatch titanium bisa untuk telepon,9
KMP-08857,global,Kompas,K1,Title,dipukul balik iran deretan alutsista mahal as berguguran di medan perang,11
KMP-08858,global,Kompas,K1,Title,pm baru hongaria bongkar kemewahan pemerintah sebelumnya,7
KMP-08859,bola,Kompas,K1,Title,taufik hidayat buka suara soal kegagalan indonesia di piala thomas 2026,11
KMP-08860,money,Kompas,K1,Title,harga bitcoin bergerak fluktuatif level 82 000 dollar as jadi penentu,11
KMP-08861,global,Kompas,K1,Title,demi lawan iran israel bangun pangkalan militer rahasia di irak,10
KMP-08862,tekno,Kompas,K1,Title,ikuti chatgpt dan anthropic microsoft rilis ai kesehatan copilot health,10
KMP-08863,global,Kompas,K1,Title,as sebut tidak larang iran main di piala dunia 2026 tapi tolak pemain yang terkait irgc,16
KMP-08864,tekno,Kompas,K1,Title,hp lipat moto razr 60 bisa dibeli di ri 25 februari intip spek dan harganya,15
KMP-08865,tekno,Kompas,K1,Title,lebaran seru tanpa boros nikmati ratusan game pc berkualitas hanya rp 14 999,13
KMP-08866,global,Kompas,K1,Title,kisah timothy heng pendaki singapura yang tewas saat bantu rekannya di gunung dukono,13
KMP-08867,global,Kompas,K1,Title,israel kirim pertahanan udara iron dome ke uea untuk tahan serangan iran,12
KMP-08868,tekno,Kompas,K1,Title,data center aws di bahrain rusak akibat serangan iran,9
KMP-08869,money,Kompas,K1,Title,lion parcel dan astrapay dorong digitalisasi agen pendapatan mitra naik 10 persen,12
KMP-08870,tekno,Kompas,K1,Title,youtube turunkan syarat affiliate jadi 500 subscriber kreator kecil kini bisa cuan,12
KMP-08871,global,Kompas,K1,Title,populer global siapa diuntungkan dari gencatan senjata as iran pakistan libur 2 hari,13
KMP-08872,bola,Kompas,K1,Title,susunan pemain persik vs persija comeback mauro zijlstra usai cedera panjang,11
KMP-08873,tekno,Kompas,K1,Title,chatgpt resmi jadi asisten ai militer amerika serikat,8
KMP-08874,bola,Kompas,K1,Title,link live streaming balapan utama motogp spanyol 2026,8
KMP-08875,bola,Kompas,K1,Title,kalahkan ronaldo joao felix jadi pemain terbaik liga arab saudi,10
KMP-08876,tekno,Kompas,K1,Title,600 karyawan google tanda tangani surat protes untuk ceo ini pemicunya,11
KMP-08877,bola,Kompas,K1,Title,link live streaming malut united vs persis di super league 2025 2026,12
KMP-08878,money,Kompas,K1,Title,trump tak puas dengan proposal iran negosiasi konflik masih buntu,10
KMP-08879,money,Kompas,K1,Title,ihsg anjlok 4 64 persen jelang penutupan sesi 1 ini penyebabnya,11
KMP-08880,money,Kompas,K1,Title,purbaya sebut pertumbuhan ekonomi ke 8 persen sudah terlihat,9
KMP-08881,tekno,Kompas,K1,Title,huawei watch fit 5 dan fit 5 pro resmi layar lebih cerah dan ada fitur ecg,16
KMP-08882,money,Kompas,K1,Title,menhub pengawasan dan edukasi lebih penting dari alat mahal di pelintasan sebidang,12
KMP-08883,tekno,Kompas,K1,Title,kreator konten andy garcia terkesima dengan nightography dan horizontal lock samsung s26 ultra,13
KMP-08884,bola,Kompas,K1,Title,misi selesai robert lewandowski tinggalkan warisan 119 gol di barcelona,10
KMP-08885,tekno,Kompas,K1,Title,tcl rilis c8l tv mini led premium dengan tingkat kecerahan tinggi,11
KMP-08886,tekno,Kompas,K1,Title,baru rilis resident evil requiem pecahkan rekor di steam,9
KMP-08887,bola,Kompas,K1,Title,hasil piala thomas indonesia vs thailand 1 2 alwi farhan keteteran,11
KMP-08888,global,Kompas,K1,Title,uea sebut drone yang hantam pltn dikirim dari irak,9
KMP-08889,bola,Kompas,K1,Title,kata kata vincent kompany usai hasil bayern muenchen vs psg 1 1 5 6 agg,15
KMP-08890,money,Kompas,K1,Title,klaim jht dan jkp melonjak ojk soroti efek domino gelombang phk,11
KMP-08891,money,Kompas,K1,Title,ihsg ditutup menguat 0 41 persen ke level 7 101 23,11
KMP-08892,bola,Kompas,K1,Title,meski jadwal mepet adhyaksa fc incar kemenangan di markas persipura,10
KMP-08893,tekno,Kompas,K1,Title,roblox rilis akun kids dan select anak 5 tahun bisa main terbatas,12
KMP-08894,tekno,Kompas,K1,Title,menelusuri jejak hacker iran yang senyap usai serangan as israel,10
KMP-08895,global,Kompas,K1,Title,konsulat as baru diresmikan warga greenland langsung demo donald trump,10
KMP-08896,global,Kompas,K1,Title,intel eropa temukan kerja sama terselubung china rusia untuk perang di ukraina,12
KMP-08897,global,Kompas,K1,Title,aturan baru di singapura anak sekolah pelaku bullying bisa dihukum cambuk,11
KMP-08898,global,Kompas,K1,Title,eropa kalang kabut kehilangan tomahawk as siapkan 3 opsi,9
KMP-08899,global,Kompas,K1,Title,israel klaim serang fasilitas kapal selam iran teheran balas luncurkan rudal,11
KMP-08900,global,Kompas,K1,Title,china jadi kunci rahasia gencatan senjata iran as lanjut negosiasi damai,11
KMP-08901,tekno,Kompas,K1,Title,seablings bersatu saat netizen malaysia dan indonesia kompak hadapi korsel,10
KMP-08902,bola,Kompas,K1,Title,hasil getafe vs barcelona 0 2 blaugrana dekati gelar juara,10
KMP-08903,global,Kompas,K1,Title,iran ganti markas piala dunia 2026 pindah dari as ke meksiko,11
KMP-08904,bola,Kompas,K1,Title,terdegradasi dari super league semen padang usung evaluasi total,9
KMP-08905,tekno,Kompas,K1,Title,apple diduga siapkan macbook ultra lebih premium dari macbook pro,10
KMP-08906,tekno,Kompas,K1,Title,apple rilis ios 26 3 bawa update penting untuk yang ingin pindah ke android,14
KMP-08907,money,Kompas,K1,Title,kai tertibkan 2 220 pelintasan liar tekan risiko kecelakaan kereta,10
KMP-08908,bola,Kompas,K1,Title,tc di clairefontaine timnas u17 putri indonesia pukau pelatih prancis,10
KMP-08909,bola,Kompas,K1,Title,diklaim jadi assist terbaik musim ini phil foden buka suara soal umpan tumitnya,13
KMP-08910,bola,Kompas,K1,Title,media belanda kritik maarten paes usai skor ajax vs psv 2 2,12
KMP-08911,tekno,Kompas,K1,Title,kebiasan ini ternyata bisa bikin hp jadi lebih adem,9
KMP-08912,global,Kompas,K1,Title,israel dihujani rudal iran usai trump pidato,7
KMP-08913,tekno,Kompas,K1,Title,youtube music rilis punya ai playlist bisa bikin daftar putar dari perintah teks,13
KMP-08914,global,Kompas,K1,Title,eropa ketar ketir rudal iran diklaim idf bisa capai london hingga paris,12
KMP-08915,global,Kompas,K1,Title,populer global perang iran jadi adu kesabaran misteri kematian 10 ilmuwan top as,13
KMP-08916,money,Kompas,K1,Title,rusia indonesia sepakat bangun pltn dan kerja sama migas,9
KMP-08917,money,Kompas,K1,Title,ditopang hasil akuisisi chandra asri group catat laba bersih rp 3 57 triliun per kuartal i 2026,17
KMP-08918,tekno,Kompas,K1,Title,penyimpanan ssd lebih awet dari hard disk benarkah,8
KMP-08919,global,Kompas,K1,Title,sosok di balik video ai bergaya lego pro iran yang beredar di media sosial,14
KMP-08920,bola,Kompas,K1,Title,daftar top skor liga champions usai bayern vs psg,9
KMP-08921,global,Kompas,K1,Title,blokade makin panas pasukan as geledah kapal yang terkait iran,10
KMP-08922,global,Kompas,K1,Title,krisis peru dua menteri mundur usai pembelian jet tempur as ditunda,11
KMP-08923,global,Kompas,K1,Title,pembicaraan as iran tak jelas belum ada delegasi hadir di pakistan,11
KMP-08924,bola,Kompas,K1,Title,prakiraan susunan pemain real betis vs real madrid di liga spanyol,11
KMP-08925,global,Kompas,K1,Title,bagaimana cara iran jatuhkan 2 jet tempur canggih as,9
KMP-08926,money,Kompas,K1,Title,ojk nilai koreksi ihsg usai msci masih wajar tak ada saham kena arb,13
KMP-08927,bola,Kompas,K1,Title,peran paolo maldini di ac milan tak bisa digantikan algoritma,10
KMP-08928,bola,Kompas,K1,Title,demi aturan uefa como 1907 bidik bek juventus andrea cambiaso,10
KMP-08929,money,Kompas,K1,Title,mbg disebut tak hanya penuhi gizi tapi gerakkan ekonomi desa,10
KMP-08930,money,Kompas,K1,Title,cek harga pertalite hari ini 8 mei 2026 berikut update bbm pertamina terbaru,13
KMP-08931,tekno,Kompas,K1,Title,infinix note 60 ultra rilis di indonesia hp rasa mobil balap garapan pininfarina,13
KMP-08932,money,Kompas,K1,Title,pinjol dan paylater meningkat anak muda didorong mulai investasi rutin,10
KMP-08933,global,Kompas,K1,Title,sengkarut kepentingan beijing di laut china selatan,7
KMP-08934,global,Kompas,K1,Title,drone ukraina nyasar hingga ditembak jatuh f 16 nato ada campur tangan rusia,13
KMP-08935,money,Kompas,K1,Title,pendampingan usaha bikin petani naik kelas dari gagal panen jadi cuan rp 90 juta setahun,15
KMP-08936,tekno,Kompas,K1,Title,baru 5 bulan dirilis iphone 17 pro max bekas sudah banyak dijual,12
KMP-08937,tekno,Kompas,K1,Title,nubia pasang openclaw di z80 ultra ai bisa kendalikan aplikasi sendiri,11
KMP-08938,global,Kompas,K1,Title,kapal pesiar yang terjangkit hantavirus tiba di spanyol semua penumpang dievakuasi,11
KMP-08939,global,Kompas,K1,Title,mantan petugas cia sebut trump ingin gunakan kode nuklir dalam konflik dengan iran,13
KMP-08940,tekno,Kompas,K1,Title,update harga vivo per 12 mei 2026 masih ada harga mulai rp 1 7 juta,15
KMP-08941,money,Kompas,K1,Title,emiten bioskop cnma bukukan pendapatan rp 1 1 triliun di kuartal i 2026,13
KMP-08942,money,Kompas,K1,Title,hati hati membaca pertumbuhan ekonomi 5 61 persen,8
KMP-08943,global,Kompas,K1,Title,2 tentara as hilang di maroko pencarian masih berlangsung,9
KMP-08944,global,Kompas,K1,Title,iran ajukan rencana damai ke as akhiri perang dalam waktu 30 hari,12
KMP-08945,money,Kompas,K1,Title,agung podomoro land apln catat laba bersih rp 513 8 miliar di kuartal i 2026,15
KMP-08946,tekno,Kompas,K1,Title,china bikin baterai nuklir mini bisa tahan 50 tahun tanpa dicas,11
KMP-08947,money,Kompas,K1,Title,para ekonom proyeksikan bi rate bakal naik imbas rupiah melemah,10
KMP-08948,bola,Kompas,K1,Title,cerita dedi kusnandar kembali bela persib sempat grogi lawan persija,10
KMP-08949,global,Kompas,K1,Title,sebut fifa tak adil federasi sepak bola palestina bawa kasus klub israel ke pengadilan,14
KMP-08950,tekno,Kompas,K1,Title,hp gaming nubia neo 5 5g dan neo 5 gt resmi di indonesia ini harganya,15
KMP-08951,bola,Kompas,K1,Title,jadwal malaysia masters 2026 hari kedua leo daniel mulai dari nol lagi,12
KMP-08952,global,Kompas,K1,Title,penggerebekan besar besaran geng motor hells angels polisi sapu 28 kota di jerman,13
KMP-08953,money,Kompas,K1,Title,jadwal krl jogja solo pada 12 13 dan 14 mei 2026,11
KMP-08954,bola,Kompas,K1,Title,chelsea vs nottingham debut mcfarlane di stamford bridge,8
KMP-08955,global,Kompas,K1,Title,ketika negara asia kembali ke batu bara di tengah krisis energi,11
KMP-08956,tekno,Kompas,K1,Title,vivo rilis tws 5i baterai awet 50 jam dan fitur ai peredam bising,13
KMP-08957,global,Kompas,K1,Title,reaksi jerman setelah as tarik 5 000 tentaranya dari berlin,10
KMP-08958,money,Kompas,K1,Title,bansos pkh bpnt mei 2026 sudah cair begini cara cek nama penerima lewat hp,14
KMP-08959,global,Kompas,K1,Title,trump ultimatum iran harus buka selat hormuz dalam 48 jam,10
KMP-08960,money,Kompas,K1,Title,listrik hanya 30 menit per hari krisis energi parah di kuba,11
KMP-08961,tekno,Kompas,K1,Title,tampang samsung galaxy s26 ultra terungkap dari poster bodi tipis dan punya s pen,14
KMP-08962,money,Kompas,K1,Title,as bongkar dugaan penggelapan dana rp 354 miliar di telekom malaysia,11
KMP-08963,money,Kompas,K1,Title,risiko kredit macet pinjol naik ke 4 54 persen didominasi usia muda,12
KMP-08964,money,Kompas,K1,Title,dekarbonisasi migas tak melulu energi baru aset lama kini jadi kunci,11
KMP-08965,bola,Kompas,K1,Title,piala presiden 2026 erick thohir sebut kompetisi 64 klub liga 4 jadi alat pemersatu bangsa,15
KMP-08966,bola,Kompas,K1,Title,persija dan persib kompak alami satu masalah yang sama,9
KMP-08967,tekno,Kompas,K1,Title,fitur sos satelit iphone selamatkan enam pemain ski dari longsor salju,11
KMP-08968,money,Kompas,K1,Title,cara cek penerima pkh bpnt tahap 2 2026 via hp ada nama yang dicoret,14
KMP-08969,tekno,Kompas,K1,Title,laptop windows belum dipasangi password begini cara membuatnya,8
KMP-08970,global,Kompas,K1,Title,turkiye rancang 5 rute alternatif hindari selat hormuz ini daftarnya,10
KMP-08971,global,Kompas,K1,Title,pengantin tanding gulat saat nikah yang kalah urus kerjaan rumah seumur hidup,12
KMP-08972,bola,Kompas,K1,Title,satu kali uji coba timnas u17 indonesia sebelum piala asia u17 2026,12
KMP-08973,tekno,Kompas,K1,Title,70 link download twibbon idul fitri 2026 keren buat dibagikan ke medsos,12
KMP-08974,bola,Kompas,K1,Title,pelatih thailand nantikan derbi asean lawan timnas indonesia di piala asia 2027,12
KMP-08975,tekno,Kompas,K1,Title,leica rilis kamera analog m a hammertone edisi terbatas cuma ada 100 unit,13
KMP-08976,bola,Kompas,K1,Title,jadwal dewa united vs persib psywar marc klok dan nick kuipers,11
KMP-08977,bola,Kompas,K1,Title,andoni iraola jadi pesaing michael carrick latih manchester united,9
KMP-08978,global,Kompas,K1,Title,trump mau ganti nama bandara florida oposisi kritik anggaran jutaan dollar,11
KMP-08979,money,Kompas,K1,Title,90 korban tabrakan kereta di bekasi timur dipulangkan kai masih dampingi 17 penumpang,13
KMP-08980,money,Kompas,K1,Title,bi rate naik kenapa cicilan kredit bisa ikut melonjak,9
KMP-08981,tekno,Kompas,K1,Title,tablet motorola moto pad 2026 resmi bawa layar 2 5k dan fitur smart connect,14
