document_id,category,dataset,scenario_code,scenario_name,component_signature,uses_yake,includes_content,yake_comparison_role,comparison_group,text,word_count,separator_count,split
KMP-07223,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,setahun comeback ke indonesia honor masih hadapi tantangan ini,9,0,test
KMP-04776,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,purbaya soal keluhan pengusaha china ke prabowo kalau legal enggak perlu takut,12,0,train
KMP-04833,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rusia perbesar pabrik drone bergaya shahed pasok senjata ke iran,10,0,train
KMP-01852,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,alvaro arbeloa dukung florentino perez 7 gelar real madrid dirampas,10,0,train
KMP-03516,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,survei ipsos nasabah kini pilih bank digital yang praktis,9,0,train
KMP-07289,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,terungkap kepala mossad diam diam kunjungi uea saat perang iran,10,0,test
KMP-06812,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,honor tahan harga hp di indonesia meski memori mahal,9,0,train
KMP-08948,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cerita dedi kusnandar kembali bela persib sempat grogi lawan persija,10,0,train
KMP-09439,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,banyak turis berulah thailand bakal pangkas durasi bebas visa,9,0,train
KMP-01319,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,literasi web3 dan blockchain diperkuat lewat pusat edukasi di kampus,10,0,train
KMP-00719,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,google pamer magic pointer kursor ai yang bisa memahami isi layar,11,0,train
KMP-02402,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,marco materazzi sebut inter milan favorit juara coppa italia 2025 2026,11,0,train
KMP-00453,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rusia tuduh as ingin kendalikan pasar energi global,8,0,train
KMP-09612,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ketenangan jadi kunci ubed bungkam musuh alwi farhan di thailand open,11,0,train
KMP-08406,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,long weekend 14 17 mei 2026 kai tambah 4 perjalanan krl solo jogja,13,0,train
KMP-07149,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rekrutmen berbasis ai makin ketat 80 persen cv gugur di awal,11,0,test
KMP-03519,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jaga jaga perang selesai italia siagakan 2 kapal penyapu ranjau di dekat selat hormuz,14,0,train
KMP-03370,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,airlangga bidik kazakhstan jadi gerbang ekspor ri ke eurasia,9,0,train
KMP-05683,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pgn hadirkan panggung batik untuk anak disabilitas dan umkm,9,0,train
KMP-04848,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,haji isam borong saham pack rp 936 miliar harga saham terbang,11,0,test
KMP-03253,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bahlil respons keluhan kadin china soal royalti dan rkab tambang,10,0,train
KMP-05783,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg murah usai msci depak 18 saham ojk ajak investor cermati peluang,12,0,train
KMP-04541,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bungkam wakil kazakhstan jakarta bhayangkara presisi segel tiket semifinal avc 2026,11,0,train
KMP-02592,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,long weekend kenaikan yesus kristus kai jual 584 695 tiket kereta,11,0,test
KMP-08471,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jembatan baru korut rusia hampir rampung diduga untuk kirim pasukan dan senjata,12,0,test
KMP-01616,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,del piero como menang terus napoli dan ac milan khawatir,10,0,train
KMP-01650,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg anjlok 1 98 persen asing net sell rp 1 34 t ini saham terdampak,15,0,train
KMP-05156,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kai bangun uji coba palang pintu baru di kawasan ampera dekat stasiun bekasi timur,14,0,train
KMP-08140,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bgn pastikan relawan sppg terlindungi bpjs ketenagakerjaan,7,0,train
KMP-09044,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,profil dusan bogdanovic dan rudi laksmana dua sosok baru di jajaran petinggi oxford united,14,0,train
KMP-03911,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,blokade selat hormuz dapat memperburuk kondisi kelaparan global,8,0,train
KMP-03802,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,as mengira iran lumpuh ternyata basis rudal teheran sudah aktif lagi,11,0,train
KMP-05077,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci coret 18 saham ri ojk sebut jadi momentum reformasi pasar modal,12,0,test
KMP-04443,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah anjlok apindo sebut beban industri dan risiko phk meningkat,10,0,train
KMP-04133,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,warga ri hadapi upaya scam sekali seminggu total kerugian capai rp 9 1 triliun,14,0,train
KMP-01827,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saat data negara pindah ke rumah risiko ancaman siber saat asn wfh,12,0,train
KMP-09689,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,antam antm jaga fundamental bisnis di tengah dinamika global,9,0,validation
KMP-01523,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pabrik mineral langka di bangka disebut bisa dongkrak ekonomi,9,0,test
KMP-03766,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,penembakan di senat filipina buron icc dikepung,7,0,train
KMP-05017,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,perkuat skuad jelang asean championship 2026 vietnam naturalisasi 3 pemain baru,11,0,train
KMP-00515,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,garuda indonesia group terbangkan 5 42 juta penumpang pada kuartal i 2026,12,0,train
KMP-09533,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,persib kena denda afc rp 3 5 m dan hukuman tanpa penonton,12,0,train
KMP-08411,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,70 persen kasus kanker payudara terlambat terdeteksi biaya pengobatan jadi tantangan,11,0,train
KMP-05934,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ancaman phishing meningkat investor prioritaskan keamanan platform trading,8,0,train
KMP-08087,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,7 kriteria orang kelas ekonomi menengah atas apa saja,9,0,train
KMP-05924,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump ngamuk iran disebut masih kuat usai digempur as israel,10,0,train
KMP-03020,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,blibli beli gandeng hakii perkuat pasar audio wearable di indonesia,10,0,train
KMP-08706,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,psm vs persib bojan hodak optimistis meski tanpa dua pemain inti,11,0,train
KMP-05725,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump tiba di beijing untuk bertemu xi jinping kami 2 negara adidaya,12,0,train
KMP-05531,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,indonesia bidik pasar industri satelit asia pasifik,7,0,test
KMP-08928,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,demi aturan uefa como 1907 bidik bek juventus andrea cambiaso,10,0,test
KMP-09420,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kontestan super league lolos club licensing i league kecuali psbs,10,0,train
KMP-03298,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pameran produk mamin sial interfood akan diikuti peserta dari 25 negara,11,0,train
KMP-07652,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lindungi petani pemerintah belum bisa pungut bea ekspor kelapa bulat,10,0,train
KMP-04497,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,industri batu bara ri china perkuat kerja sama teknologi dan tambang hijau,12,0,train
KMP-09509,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,iran yakin raup untung besar jika berhasil kuasai selat hormuz,10,0,test
KMP-02394,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rekap hasil thailand open 2026 ubed penyelamat wajah tunggal putra,10,0,test
KMP-00563,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump boyong 18 ceo ke china mau bertemu xi jinping,10,0,train
KMP-05467,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal persib dan borneo fc dua laga sisa menuju takhta juara,11,0,test
KMP-07990,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,klub indonesia tak lolos club licensing terancam pengurangan poin,9,0,train
KMP-06428,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil ht lazio vs inter milan 0 2 nerazzuri selangkah lagi double winner,13,0,train
KMP-06444,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,piala asia u17 2026 sejarah tercipta timnas u17 vietnam lolos ke piala dunia,13,0,validation
KMP-05715,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dpmm fc resmi lepas ramadhan sananta kapten persita tangerang merapat,10,0,train
KMP-03100,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil lazio vs inter milan 0 2 nerazzuri juara coppa italia 2025 2026,13,0,train
KMP-06422,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal krl jogja solo pada 14 17 mei 2026,9,0,train
KMP-09271,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal krl solo jogja pada 14 17 mei 2026,9,0,validation
KMP-09051,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil alaves vs barcelona 1 0 target 100 poin blaugrana gagal,11,0,validation
KMP-04118,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,daftar peserta piala dunia u17 2026 juara bertahan tak lolos vietnam jadi debutan,13,0,validation
KMP-05626,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pertemuan trump dan xi jinping akankah memengaruhi arah ekonomi global,10,0,train
KMP-04005,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,komentar cristian chivu usai bawa inter milan raih gelar juara coppa italia 2025 2026,14,0,test
KMP-02107,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil man city vs crystal palace 3 0 kebintangan foden jaga asa citizens,13,0,train
KMP-02061,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,arbeloa real madrid tidak berada di titik terendah,8,0,train
KMP-01194,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,michael carrick sukses sebagai pengasuh man united siap permanenkan,9,0,train
KMP-04649,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lautaro soal chivu bawa inter milan ke dua gelar saya beri nilai 10,13,0,train
KMP-09786,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,populer global indonesia tinjau ulang bebas visa asean pm inggris didesak mundur,12,0,train
KMP-08361,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pelemahan rupiah pentingnya menjaga volatilitas nilai tukar,7,0,train
KMP-01283,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gaji ke 13 pns 2026 kapan cair cek jadwal dan komponen yang diterima,13,0,validation
KMP-04705,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,persib dan borneo masih potensi juara i league siapkan 2 trofi di pekan terakhir super league,16,0,train
KMP-02004,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pengusaha china protes ke prabowo purbaya bahlil kompak bela kebijakan ri,11,0,train
KMP-08717,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pesan guardiola untuk premier league,5,0,test
KMP-03344,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal dan prediksi line up real madrid vs oviedo di liga spanyol,12,0,train
KMP-08909,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,diklaim jadi assist terbaik musim ini phil foden buka suara soal umpan tumitnya,13,0,validation
KMP-00375,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dua pemimpin kekuatan besar dunia trump dan xi jinping akan bertemu hari ini,13,0,train
